accession_id	country	accession_name	taxonomy	narrative	cultivar_class	improvement_status	region	1	2	3	4	5	6	7	8	9	10	grp	pos
PI_512870	Spain	V-CU-99	Cucurbita pepo	Sown March, harvested June-July. Self-consumption.	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_601144	United States	Bushkin	Cucurbita pepo	Summer (vegetable marrow) type pumpkin.  Cotyledon: 46 mm long, 28 mm wide, rounded apex, plainly visible veining, medium green color.  Plant: semi-bush and prickly.  Main stem: angled, 52 mm diameter at midpoint of first internode, 105 cm average length, 22 internodes on average.  Leaves: broad triangular, deep lobed, dentate and frilled margin, 38 cm wide, 30 cm long, smooth surface, dorsal and ventral surfaces bristled, medium green color, not blotched, 48 cm petiole length.  Flower (pistillate): 22 cm diameter, drum-like ovary, 5 cm pedicel length, curved and plain margin, 1.5 mm sepal width, 10 mm sepel length, orange color.  Flower (staminate): 22 mm sepal length, 2.5 mm sepal width, 24 cm pedicel length, orange color.  Fruit: 29 cm length, 24 cm width (stem end), 26 cm width (blossom end), 4985 gram average weight, Connecticut Field shape, rounded apex, depressed base, prominant ribs, medium deep and narrow rib furrows, smooth fruit surface, no warts, depressed blossom scar button.  Rind: 3 mm thick at medial, hard, irregular color pattern, yellow-orange color, orange color in a lace pattern in a non-specific location.  Flesh: 32 mm thick at blossom end, 34 mm thick at medial end, 25 mm thick at stem end, stringy, firm, and moist texture, slightly sweet flavor, good quality, yellow-orange color.  Seed cavity: 24 cm length, 19 cm width, conforms to fruit shape, moderately abundant placental tissue, inconspicuous center core.  Fruit stalks 90 cm length, 3.4 cm diameter, irregular, not twisted, tapered, straight, hard texture, deep farrows, spiny surface, slightly expanded attachment end, detaches with difficulty, dark green color.  Seeds: 17 mm length, 9.5 mm width, 3 mm thick, wrinkled face surface, gray-green color, dull luster, curved and wedge-like margin, moderately easy separation from pulp, 14 grams per 100 seeds, 318 seeds per fruit, naked.  Susceptible to powdery mildew and squash bug.  Most closely resembles Cinderella for plant habit, leaf type, flower type, and fruit shape, Big Tom for fruit color, and Small Sugar for culinary type.	Pumpkin	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_601193	United States	Swan White Table Queen	Cucurbita pepo	Winter type squash.  Cotyledon: 43 mm long and 28 mm wide (measured at appearance of second leaf bud), rounded apex, plainly visible veining, medium green with light green veining.  Plant: semi-bush and prickly.  Main stem: round, ridged, 15 mm diameter at midpoint of first internode, 260 cm average length, 34 internodes on average.  Leaves: ovate and deep lobed shape, denticulate and flat margin, 38 cm wide, 27 cm long, smooth surface, dorsal surface soft hairy, ventral surface soft hairy, medium green, blotched with gray, 27 cm petiole length.  Flower (pistillate): 5 cm diameter, turbinate ovary, 2 cm pedicel length, straight and plain margin, 1 mm sepal width and 20 mm sepal width (measured at midpoint), deep yellow color.  Flower (staminate): 20 mm sepal length and 1 mm sepal width (measured at midpoint), 12 cm pedicel length, deep yellow color.  Fruit (market maturity): 14 cm length, 9 cm width at stem end, 10 cm width at medial, 6 cm width at blossom end, 680 gram average weight, acorn shape, taper pointed apex, flattened base, prominant ribs, medium deep and wide rib furrows, fruit surface smooth, no warts, slightly extended blossom scar button.  Rind: 1 mm thick at medial, hard, regular color pattern, white.  Flesh: 27 mm thick at blossom end, 21 mm thick at medial, 23 mm thick at stem end, fine or stringy, firm, and moist texture, slightly sweet flavor, excellent quality, creamy yellow color.  Seed cavity (sectioned apex to base): 9 cm length, 6 cm width, conforms to fruit shape, sparse placental tissue, inconspicuous center core.  Fruit stalks: 5 cm length, 1 cm diameter, irregular, ridged, not twisted, tapered, slightly curved, hard texture, shallow farrows, rough surface, slightly expanded attachment end, detaches easily, medium green color (darker green at point of attachment).  Seeds: 13 mm length, 8 mm width, 2 mm thick, smooth face surface, buff color, dull luster, straight and wedge-like margin, easy separation from pulp, 10 grams per 100 seeds, 156 seeds per fruit, normal.  Most closely resembles Table Queen for plant habit, leaf type, flower type, fruit shape, and culinary type, and White Patty Pan for fruit color (at maturity).	Acorn	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_302418	United States	Omaha Pumpkin	Cucurbita pepo	Short globose or obovate fruit, 9 to 10 inches by 5 to 7 inches, skin orange, flesh orange 1 to 1.5 inches thick.  Reported to have resistance to pickleworm.	Pumpkin	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NSL_180768	United States	CONFEDERATE GOLD	Cucurbita pepo	Confederate Gold (16D-14) - Breeder and vendor: Ferry-Morse Seed Co. Characteristics: open pollinated, yellow crookneck type with very uniform, attractive fruits; plants large, vigorous, medium open. Similar: Yellow Summer Crookneck Improved. Adaptation: southeast United States. 1982.	Crook	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_512886	Spain	V-CU-125	Cucurbita pepo	Sown May, harvested October. Used for hay.	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NSL_98075	United States	TABLE KING	Cucurbita pepo	NA	Acorn	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615107	United States	Tarahumara Indian	Cucurbita pepo	NA	NA	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_595838	United States	Saffron Prolific Straightneck	Cucurbita pepo	Butter yellow semi-crookneck. Typically picked at 6 inch length. Compact bush plant has open structure, making for easy picking. Notably smaller bush than other semi-crooknecks. Large leaves provide fruit with excellent protection from sunburn.	Crook	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_234618	Australia	Long White Bush	Cucurbita pepo	NA	NA	Cultivar	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_267757	United States	Buff Pie	Cucurbita pepo	Plants vigorous, early maturing; fruit deep orange, 7 by 8.5 inches, globe, 20 faint grooves, 10 per plant. Prized for pie filling.	NA	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615146	Ukraine	Luc	Cucurbita pepo	NA	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_512826	Spain	V-CU-32	Cucurbita pepo	Sown March, harvested October-November. Local consumption.	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615145	Ukraine	Ukrainskaja Mnogoplodnaja	Cucurbita pepo	NA	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615105	United States	Round Zucchini	Cucurbita pepo	NA	NA	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615104	United States	Prostate	Cucurbita pepo	NA	NA	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615089	United States	Austrian Bush	Cucurbita pepo	NA	NA	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_490275	United Kingdom	Little Gem	Cucurbita pepo	Plant viney. Fruit globe-shaped, smooth, orange.	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_512773	Spain	C-CU-19	Cucurbita pepo	Sown March, harvested June-July. Self-consumption.	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615109	United Kingdom	Trailing Green Marrow	Cucurbita pepo	NA	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_512693	Spain	V-CU-106	Cucurbita pepo	Sown March, harvested October. Used for self-consumption. Received as Cucurbita maxima, winter squash.	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615111	United States	White Acorn	Cucurbita pepo	NA	Acorn	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_525181	Egypt	Eskanderani	Cucurbita pepo	NA	NA	Cultivar	Africa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_512822	Spain	V-CU-26	Cucurbita pepo	Sown February-June, harvested May. Local-consumption.	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_512823	Spain	V-CU-27	Cucurbita pepo	Sown February-June, harvested May. Local consumption.	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615153	United States	Mandan	Cucurbita pepo	NA	NA	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_512831	Spain	V-CU-46	Cucurbita pepo	Sown April, harvested May-June. Local consumption.	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_600995	United States	Goldilocks	Cucurbita pepo	Winter type. Cotyledon 52 mm long and 30 mm wide, apex rounded, obscure veining, medium green. Plant composed of long vines, prickly. Main stem round, 19 mm in diameter at midpoint of first internode, 335 cm ave. length, ave. number of internodes 42. Leaves reniform shaped, deep lobed, margin dentate and frilled, 25 cm wide and 24 cm long at third internode, ave. of 25 per plant, smooth surface, dorsal surface soft hairy, ventral surface bristled, dark green, not blotched, 26 cm petiole length. Pistillate 20 cm in diameter, ovary drum-like, pedicel 2 cm long, margin curved and frilled, sepals 2 mm wide and 11 mm long, orange. Staminate sepals 21 mm long and 3 mm wide, pedicel 19 cm long, orange. Fruit 13 cm long, 14 cm wide at stem end, and 14 cm wide at blossom end, 1270 grams ave. weight, Connecticut field shape, depressed apex, depressed base, inconspicuous ribs, shallow and narrow rib furrows, surface smooth, no warts, depressed blossom scar button. Rind 2 mm thick at medial, soft, regular color pattern, grayish-buff color, pink self or ground, pink stripes, pink lace, no specific location of pattern colors. Flesh 15 mm thick at blossom end, 15 mm thick at medial, and 17 mm thick at stem end, granular, firm, moist, slightly sweet, excellent quality, pink. Seed cavity 8 cm long and 10 cm wide, conforms to fruit shape, placental tissue sparse, center core prominent. Fruit stalks 7 cm long and 2 cm in diameter, irregular, not twisted, tapered, slightly curved, hard, deep farrows, spiny, expanded attachment end, detaches with difficulty, medium green, expanded portion medium yellow. Seeds 15 mm long, 8 mm wide, and 3 mm thick, smooth, buff, dull, curved and wedge-like margin, moderately easy to separate from pulp, 9 grams/100 seeds, 490 seeds per fruit, normal. Not tested for disease or insect resistance. Most likely resembles Spookie for plant habit, leaf type, flower type, and fruit shape, Jersey Golden Acorn for fruit color, and Small Sugar Pie for culinary type.	Pumpkin	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_531319	Hungary	Ve Csesi Indas	Cucurbita pepo	NA	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615088	United States	Amish Field Pie Pumpkin	Cucurbita pepo	NA	NA	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615091	United States	Bloomfield Pumpkin	Cucurbita pepo	NA	NA	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615092	United States	Chesnut	Cucurbita pepo	NA	NA	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615093	United States	Fordhook	Cucurbita pepo	NA	NA	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615094	United States	French White Bush	Cucurbita pepo	NA	NA	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NSL_98131	United States	Jersey Golden Acorn	Cucurbita pepo	Bush habit, fruits orange. Yellow pigmentation occurs prior to anthesis. As fruit grow it becomes progressively more deeply orange externally and internally. Flesh contains 2-3 times more carotenes, 4-5 times more xanthophylls, and 1.6 times more beta  carotene than flesh of 'Table King'. Immature fruits not over 2 inches in diameter can be steamed and eaten whole. Baked mature fruits have superior flavor, tenderness, and freedom from fiber.	Acorn	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_595364	United States	HSR 1878	Cucurbita pepo	NA	NA	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615097	United States	Japanese Pie Pumpkin	Cucurbita pepo	NA	NA	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_599994	United States	Black Magic	Cucurbita pepo	NA	Zucchini	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_234616	South Africa	Long Green Bush	Cucurbita pepo	NA	NA	Cultivar	Africa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_512869	Spain	V-CU-98	Cucurbita pepo	Sown April, harvested August-September. Self-consumption.	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_512776	Spain	C-CU-22	Cucurbita pepo	Sown May, harvested August-September. Self-consumption.	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_192941	China	Salad Melon Special	Cucurbita pepo	NA	Spaghetti	Cultivar	Asia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HONEYNUT	NA	NA	NA	NA	NA	Cultivar	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615148	Moldova	Sote 38	Cucurbita pepo	NA	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NSL_104548	United States	LITTLE BOO	Cucurbita pepo	NA	Pumpkin	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_537555	Spain	Carabassa llarga	Cucurbita pepo	Sown April-May, harvested July.  Used as food. Received as Cucurbita sp.	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615108	United States	Tender and True Marrow	Cucurbita pepo	NA	NA	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_508465	South Korea	Jewel Green	Cucurbita pepo	Vine type, extra early maturing. Fruits 20cm x 10cm, weighing 450-550 g. Fruit dark green with green-gray stripes. Delicious. Performs well under low temperature and weak light intensity.	Zucchini	Cultivar	Asia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615095	Australia	Gem	Cucurbita pepo	NA	Gem	Cultivar	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615100	United States	Lebanon	Cucurbita pepo	NA	NA	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_512834	Spain	V-CU-50	Cucurbita pepo	Sown May, harvested July-August. Self-consumption.	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615098	United States	Kahcona	Cucurbita pepo	NA	NA	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_506467	Ukraine	Dlinnoplodnye	Cucurbita pepo	Squash.	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615106	United States	Showell	Cucurbita pepo	Developed by Curtis Showell.	Pumpkin	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615101	United States	Maryland Pie Pumpkin	Cucurbita pepo	NA	NA	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_261780	France	Precoce Maraichere	Cucurbita pepo	An early type.	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_442791	South Africa	Little Gem	Cucurbita pepo	Fruits orange-yellow at maturity, weigh 140 to 225 grams. Flesh yellow, slightly fibrous, good taste. Most popular of all squashes in South Africa.	NA	Cultivar	Africa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_490274	United Kingdom	Courgette	Cucurbita pepo	Plants bushy. Fruit oblong, smooth, mottled.	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615113	United States	Wilbur Field	Cucurbita pepo	NA	NA	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_232072	South Africa	Little Gem	Cucurbita pepo	Fruits 3.5 inches in diameter.	Gem	Cultivar	Africa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615144	Russia	Baskirskaja 245	Cucurbita pepo	From Bashkortostan region; annual advanced cultivar, entering katalog in 1956.	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_506468	Russia	Beloplodnye	Cucurbita pepo	Squash.  Russian; breeding resource, annual, entering into katalog in 1953	NA	Breeding material	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_364240	Russia	Gribovskaja 14	Cucurbita pepo	Naked seed.  'Golosemyannaya 14' per VIR database; marrow type; annual advanced cultivar entering katalog in 1953.	Marrow	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_512662	Spain	A-CU-9	Cucurbita pepo	Sown May, harvested August. Used for local consumption.Received as Cucurbita maxima, winter squash.	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615114	United States	Golden Bush Scallop	Cucurbita pepo	NA	Scallop	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HONEYNUT	NA	NA	NA	NA	NA	Cultivar	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_512701	Spain	A-CU-6	Cucurbita pepo	Sown May, harvested September. Used for local consumption.	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615116	United States	Zikusa	Cucurbita pepo	NA	NA	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_512780	Spain	C-CU-26	Cucurbita pepo	Sown March, harvested July-August. Self-consumption.	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615117	Mexico	Calabaza mayera	Cucurbita pepo	NA	NA	Cultivar	South/Latin America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615115	United States	Yellow Scallop	Cucurbita pepo	NA	Scallop	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_512779	Spain	C-CU-25	Cucurbita pepo	Sown April-May, harvested July-August. Self-consumption.	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_508468	South Korea	Golden Zucchini	Cucurbita pepo	Donor description: Bush zucchini type. Maturity 50-55 days. Fruit cylindrical, yellow, 20-25cm long, 4-4.5cm diam., 250-300g, tasty. Flesh light yellow.  Curator comment:  Fruit oblong 35 to 37 cm x  10 cm wide; smooth; green speckled with yellow.  Flesh cream, 1.6 cm thick; 64 hand-sib pollinations made between 7/13 and 8/2/1988; approximately 2 males:1 female; 24 fruit harvested.	Zucchini	Cultivar	Asia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_292014	Israel	White Bush Squash	Cucurbita pepo	NA	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_531316	Hungary	Indatlan Feher	Cucurbita pepo	NA	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615112	United States	White Egyptian Zucchini	Cucurbita pepo	NA	NA	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615103	Sweden	Oland	Cucurbita pepo	NA	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_597784	United States	Allie	Cucurbita pepo	NA	Gem	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_385970	Kenya	Dark Green Milan (Courgette)	Cucurbita pepo	High yielder. Received as Cucurbita maxima.	Zucchini	Cultivar	Africa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_600771	United States	Royal Knight	Cucurbita pepo	NA	Acorn	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_234614	South Africa	Little Gem	Cucurbita pepo	Appears to be a mixture - some fruits look like 'Little Gem', others much larger.	Gem	Cultivar	Africa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_531315	Hungary	Daki 802	Cucurbita pepo	NA	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615102	United States	Naked Seed	Cucurbita pepo	NA	NA	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NSL_199054	United States	Precocious Early Prolific	Cucurbita pepo	"PEP is an inbred line that carries gene B (BB). It is iso- genic to ""Early Prolific Straightneck"" (B+B+). Reference: Shifriss, O. 1981. Origin, expression, and significance of gene B in Cucurbita pepo L. J. American Hort. Sci. 106:220-232. See page 222, left column, line 16 from top. (The foregoing capital ""B's"" have an underscore and the ""+'s"" are superscripts.)"	NA	Breeding material	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_93458	China	NA	Cucurbita pepo	Commercial varieties, collected in Harbin in March 1931, and introduced for the use of department specialists.  Seeds purchased through Peter Liu, Peiping. Received May 22, 1931.	NA	Cultivar	Asia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_508467	South Korea	Bulam House	Cucurbita pepo	Bush zucchini type grown in or outdoors. Maturity 50-55 days. Fruit cylindrical, waxy, light green, 25-27cm long, 4-5cm diam., 260-310g, crispy, tasty. Flesh white. Cold tolerant.	NA	Cultivar	Asia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615096	United States	Idaho Gem Pumpkin	Cucurbita pepo	NA	NA	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615147	Russia	Belyje 13	Cucurbita pepo	Breeding resource from Russia entering into katalog in 1953 per VIR database.	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_379314	Macedonia	Tikvica	Cucurbita pepo	NA	NA	Landrace	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615110	United States	Uncle Herman Pumpkin	Cucurbita pepo	NA	Pumpkin	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_381323	Japan	Vegetable Spaghetti	Cucurbita pepo	Received as C. maxima.	Spaghetti	Cultivar	Asia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_512665	Spain	AN-CU-13	Cucurbita pepo	Sown May, harvested September-October. Received as Cucurbita maxima, winter squash.	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_615099	United States	King of the Mammoths	Cucurbita pepo	NA	NA	Cultivar	North America	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_442792	South Africa	Rolet	Cucurbita pepo	Fruits remain dark green, size of large orange.	Gem	Cultivar	Africa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_531320	Hungary	Ovari Feher	Cucurbita pepo	Received as C. pepo convar. melopepo L. provar. patisonia Greb. (patty pan type)	NA	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_531323	Hungary	Szentesi Oliva	Cucurbita pepo subsp. pepo	Received as C. pepo var. styriaca.	Marrow	Cultivar	Europe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_385969	Kenya	Ambassador F1 Hybrid	Cucurbita pepo	Intense dark green fruit, almost black. Nonrunning (bush type), excellent keeping quality. Received as Cucurbita maxima.  Ambassador (189-180-4) - Breeder: Petoseed Co. Parentage: hybrid of two inbreds. Characteristics: very early Zucchini type; open habit; very prolific; good cylindrical shape; straight. Similar: Zucchini Hybrid but darker green. Adaptation: wide. 1967.	Zucchini	Cultivar	Africa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_299575	South Africa	Little Gem	Cucurbita pepo	NA	Gem	Cultivar	Africa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_508469	South Korea	Zucchini	Cucurbita pepo	Bush type, compact. Fruits cylindrical, elongated, smooth, very dark green with greenish white flesh. Very prolific under indoor forcing. Texture and taste very good. Cold tolerant .	Zucchini	Cultivar	Asia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI_234615	South Africa	Long White Bush	Cucurbita pepo	NA	NA	Cultivar	Africa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
